spf_pass,dkim_pass,dmarc_pass,sender_domain_age,url_count,has_shortener_urls,has_ip_based_urls,suspicious_keyword_count,urgency_score,capitalization_ratio,special_char_ratio,html_tag_count,has_email_form,avg_word_length,unique_word_ratio,has_urgency_words,additional_feature,label
0,0,0,2,9,1,1,3,0.7079644889568779,0.361952833672458,0.13240277557831692,26,1,5.790528546750668,0.4002731672450882,1,0.7709122037458219,1
1,0,0,8,0,0,0,2,0.07975534099629404,0.0969135185193762,0.04993338349786183,3,0,5.729320784280835,0.6730433905214601,0,0.6517106479109683,0
1,1,1,8,1,0,0,0,0.049105140439590446,0.04106869612711598,0.09283175328485771,11,0,4.394940979719875,0.8660774700627809,0,0.645810812655206,0
0,0,0,2,4,0,1,11,0.7615344684232164,0.21946767413269447,0.15078308278686894,21,0,5.491745517677156,0.3902634929450309,1,0.2848404943774676,1
0,1,1,1,8,1,1,3,0.9394679179698697,0.24098639943260866,0.24178219938202372,48,0,6.428083466435541,0.5430340184037542,1,0.8670723185801037,1
1,1,0,0,9,0,1,3,0.8305153440667252,0.38201451391485675,0.1848261342604772,38,0,6.521318895941269,0.5732058594767139,1,0.1228107818457338,1
1,0,1,0,8,1,0,6,0.9351302941132982,0.2691707587415057,0.2661285035501249,19,0,5.152271834473749,0.31101958122798407,1,0.9572702629833256,1
1,0,1,5,1,0,0,1,0.13868866830018214,0.061764831237676274,0.06509734671509541,11,0,4.1245462117637715,0.7537507946310995,0,0.8064036172328395,0
1,1,1,9,1,0,0,0,0.1140586856357571,0.05982341713453507,0.05801723692273323,11,0,4.953390950082318,0.718309597145505,0,0.5494142384304533,0
1,1,1,9,0,0,0,2,0.08926453539564617,0.08475329892885242,0.06888853020500907,6,0,5.1543455665751,0.8631415324534213,0,0.4338005122547718,0
1,1,1,9,0,0,0,1,0.2544143373392316,0.12599459704232738,0.08326804693470433,13,0,4.404961120330475,0.887422044035814,0,0.3679407513020845,0
1,1,0,9,0,0,0,0,0.0725681484776517,0.0018606054415972184,0.046876796546450585,13,0,5.196714968595518,0.6891713423125851,0,0.2999191115069847,0
1,1,1,2,2,1,1,3,0.6695580996877949,0.3188726056707976,0.25164769514081825,26,0,6.447499374971853,0.3673321715509982,1,0.22381761482262308,1
0,1,1,2,9,1,1,13,0.6641600421320288,0.3002026636235714,0.1477380062602035,45,1,6.258149918672924,0.3475815315879221,1,0.8808707591989284,1
1,1,1,7,0,0,0,2,0.2729829431563176,0.05659770809447892,0.09640784164901083,4,0,4.232045362696338,0.6126875247668043,0,0.5646290509972631,0
0,0,0,1,7,1,1,3,0.8207627355097942,0.3682813914606159,0.27533072053166896,26,0,4.086348028940017,0.5265411767020857,1,0.6203095513534647,1
0,1,0,2,3,1,1,3,0.815750979360025,0.4051891308194423,0.22317023287798277,25,1,4.079533931624866,0.475732674382039,1,0.9402302414249576,1
1,1,1,5,2,0,0,2,0.05119942756499952,0.011194472150562256,0.07826960407441493,13,0,4.202091622021293,0.8076484025082395,0,0.06229179813006269,0
1,0,1,6,2,0,0,2,0.08528222787825501,0.02007425444995397,0.06295576968917366,10,0,4.543094094822485,0.7207339912301007,0,0.10274825245242336,0
0,0,0,2,6,1,1,11,0.6453858408069791,0.4792787317061878,0.294849641706882,23,1,5.324591504120131,0.5663112548274899,1,0.3509150125520787,1
1,0,0,0,5,1,1,14,0.954646859580264,0.20828503156211142,0.21577297910151172,41,1,4.107826821390226,0.43967940543973805,1,0.5426446347075766,1
1,1,0,5,1,0,0,1,0.1759437276566121,0.10465059412801127,0.09296169228756843,18,0,5.8813584902306815,0.6777890276597321,0,0.4296568127389351,0
0,0,1,2,5,1,1,9,0.6500743168810201,0.4056695861686914,0.18606117897989255,47,0,4.48247640723457,0.4954558400406794,1,0.3259254639520749,1
1,1,1,8,1,0,0,0,0.05259088270729789,0.10350073362309986,0.02009336886590565,15,0,4.818955706010408,0.7268067340188569,0,0.8218064439010868,0
1,0,1,5,2,0,0,1,0.07700826849301375,0.09979381529670828,0.08003548790234066,3,0,4.738106043521833,0.6363075001455579,0,0.4189477901874754,0
0,0,0,2,4,1,0,9,0.8604308102007778,0.47448790266313423,0.2700077155579599,21,1,4.190675050858071,0.3932946965146986,1,0.32518332202674705,1
1,1,1,6,0,0,0,1,0.2676254066820703,0.14330020297558924,0.07869033862552952,8,0,5.885662282826523,0.8426650384908985,0,0.07641685943805143,0
1,1,1,6,1,0,0,2,0.048529263405632884,0.11794139351356417,0.05745873823177666,4,0,4.782085526116349,0.7503458997546029,0,0.39717877742921104,0
0,0,0,0,6,0,1,10,0.7086747884276017,0.31948621519269066,0.11833986702228604,48,1,6.196815421553936,0.3010039086128938,1,0.4673107665376526,1
1,0,1,6,2,0,0,2,0.006879843380412609,0.048316200634377825,0.0636490651049154,18,0,4.117101858487958,0.7002714956088182,0,0.7848969771114676,0
0,1,1,2,7,1,1,11,0.8320448918781872,0.276267373969248,0.20434600932724262,32,1,4.418953764268939,0.30899207696180336,1,0.3079299415911909,1
1,1,0,8,2,0,0,0,0.21420979334005694,0.09118578211360556,0.03093727178627821,12,0,5.43685845963747,0.8862099382755122,0,0.7213934511062883,0
1,0,0,2,5,1,0,6,0.7517434359689695,0.38166144729346485,0.17134641060800032,21,1,6.532511346907592,0.541701045885016,1,0.5853543643967521,1
1,1,1,6,2,0,0,2,0.08304429233739173,0.1457299036351576,0.033134700710305075,16,0,5.245039391459491,0.7409231288972051,0,0.4474681413224578,0
1,0,0,1,7,0,1,6,0.6206787348966107,0.3920008900510741,0.144940235394536,46,1,4.948468314930252,0.45217044260651773,1,0.0415728590503921,1
1,0,1,0,5,0,1,5,0.9108587663709747,0.3675212749207415,0.18484440184939527,35,1,5.3033555334648135,0.3761046521619416,1,0.4052020867814171,1
0,1,0,0,9,0,1,3,0.8702760468157122,0.42056483577223164,0.14181432414754275,40,1,4.773824883145467,0.4979952138102537,1,0.8172222002012158,1
0,0,1,0,6,1,1,4,0.7666556230953917,0.3743487863542479,0.2838353103671119,19,1,6.598191668501225,0.3135656010318568,1,0.026366974497252005,1
1,1,1,6,0,0,0,1,0.03975740182255453,0.1293021723408934,0.09227571905133944,13,0,4.2783960492350595,0.8694784881878118,0,0.8293324051412837,0
0,0,0,1,3,1,0,11,0.7924581576225173,0.4063354151288249,0.20233140270945224,26,0,6.418603839379184,0.5244779071150975,1,0.18452101935637732,1
1,1,1,9,1,0,0,0,0.0836279617243659,0.031605744580080475,0.09574480190380963,14,0,5.981092065540267,0.6601953052211283,0,0.9946486415599979,0
0,1,1,1,5,0,1,9,0.8643280473197003,0.3659004357775876,0.219495172526386,31,1,5.930733085589575,0.457920798280834,1,0.7315895217553319,1
0,1,1,8,0,0,0,2,0.297542985404809,0.014876714938082385,0.040149431586128825,9,0,5.315120625556046,0.6932786790022663,0,0.7423480505725092,0
1,1,1,0,8,1,1,3,0.9598298293098274,0.3151673664119634,0.2087105722227977,49,0,5.6285479318402265,0.42945844294093277,1,0.3328157859124843,1
1,1,1,9,2,0,0,2,0.1978061766617348,0.13426766110598046,0.06366696821672073,14,0,5.778781832257689,0.7351858970189273,0,0.8824594404560998,0
0,1,1,8,0,0,0,1,0.11412016469112289,0.1465200492765989,0.011072059332631569,19,0,4.03600017789043,0.7264332124737742,0,0.027175016090844162,0
0,1,0,0,4,1,1,4,0.8407741582163841,0.2671547197718962,0.26435812736888986,27,0,4.5310314528302404,0.32661076012711665,1,0.12063587110060081,1
1,1,1,6,1,0,0,1,0.24177762003528633,0.1185045654460592,0.03046791390980408,8,0,4.645055955692831,0.606868147492836,0,0.1537911496680311,0
0,1,1,9,1,0,0,1,0.20403957933103542,0.03462437837310181,0.04568586448803687,5,0,4.104677751573017,0.7135429270457607,0,0.362944271845992,0
0,0,0,1,3,0,1,11,0.7984149817173625,0.4078671076075818,0.16966732089063946,20,1,6.205213131411657,0.5410442791154546,1,0.2820345725713065,1
0,0,0,8,0,0,0,0,0.027897191946939646,0.08823034004225858,0.048097288988612374,13,0,5.446809531224573,0.6312412073760862,0,0.22543875546369385,0
1,1,0,5,1,0,0,0,0.18018286276387083,0.14113130345070973,0.08268388837118774,15,0,5.302465954082984,0.6319779090923971,0,0.657845304603036,0
1,1,0,5,1,0,0,2,0.1791140750687075,0.10137618676310639,0.044271696677952714,6,0,5.449033702797236,0.6047463275296747,0,0.34109002447422054,0
0,0,1,0,2,0,1,14,0.8253152871382157,0.31562495076197483,0.10319325044404284,11,1,5.320457481218804,0.33661147045343365,1,0.4951769101112702,1
0,0,0,1,4,1,0,14,0.7906707313321474,0.21331299905997103,0.2704387066694015,18,1,6.79476846495697,0.5205637963570358,1,0.28139096057752677,1
0,0,0,1,7,0,1,9,0.6206541911498051,0.20547274442850832,0.2393922924732843,33,0,5.193566797137224,0.5908411299826106,1,0.8655071258939803,1
1,1,1,8,2,0,0,2,0.22935833839641528,0.08602934271833598,0.09560471436119332,15,0,5.992245899278882,0.6178414706601842,0,0.0031678485807017376,0
1,0,1,6,1,0,0,1,0.12226290930972925,0.061065973368844145,0.0066009844140241586,2,0,5.098260672554345,0.7896269488518727,0,0.5770406644619108,0
0,0,0,0,9,0,1,13,0.9872773711658887,0.2556576547109364,0.27372463359112215,17,1,6.534349684350663,0.5283071972828997,1,0.6262203216314154,1
1,1,1,8,0,0,0,2,0.2422188091019854,0.00886408351173799,0.08988473881802474,18,0,5.814390061411659,0.8012196935717502,0,0.56044063098044,0
0,1,1,0,4,1,1,8,0.9316656882826058,0.3707244407497243,0.11270236591800027,44,0,4.041015894480992,0.3226077181057387,1,0.691714397168912,1
0,0,0,8,0,0,0,0,0.22214283958605574,0.02142754309512579,0.07534279222569691,4,0,5.643853271879859,0.8427549513417093,0,0.8844242755019771,0
0,0,0,2,6,0,1,10,0.639776557103738,0.2729516572998362,0.24445338637113181,25,1,6.004255409711939,0.3614952886247463,1,0.29314773026101326,1
0,1,0,1,7,1,1,7,0.8553082375373402,0.35500887722797003,0.23142226570003335,14,1,5.25880018728337,0.3743192968503472,1,0.3559726786512616,1
1,1,1,9,1,0,0,2,0.22065168194626128,0.03537863987155306,0.037142200187304575,16,0,5.196450588127478,0.820698934271757,0,0.9983475113929496,0
1,0,1,5,0,0,0,0,0.23471564521748203,0.08505243914800016,0.07384492092513266,3,0,5.301023295583431,0.8295572593667354,0,0.9256748308807118,0
0,1,0,2,5,0,1,6,0.6301738188359077,0.2498646295727759,0.14336182131729824,24,1,5.88267424025219,0.4752942935769301,1,0.901158010490989,1
1,0,1,1,7,1,0,3,0.6602870175861718,0.3524596330222156,0.23916256135817637,12,1,6.032693085526847,0.3049763486783568,1,0.512093058299281,1
0,1,1,6,1,0,0,1,0.021532741867953908,0.10239258318351036,0.02419316803155296,13,0,5.6450695887683935,0.8411875522657561,0,0.5525009674078891,0
1,1,1,8,2,0,0,1,0.29373148140454636,0.09512132074436053,0.012626474156450275,15,0,4.212687452511549,0.6944758765838903,0,0.0038171341243471435,0
1,1,1,0,4,0,1,3,0.8886918084659492,0.2707954759246867,0.1512136645522648,36,1,5.282623055075649,0.30762573802322857,1,0.10789142699330445,1
0,1,1,0,4,1,1,9,0.8322176049375639,0.4601349821629166,0.21237333842875472,21,1,6.252613203374493,0.5263628622254046,1,0.10312386883593261,1
1,1,1,9,0,0,0,1,0.02045169281564807,0.0038717860424230476,0.013516628915482276,3,0,4.159930788718604,0.8330170891415078,0,0.12203505212439503,0
0,0,0,0,3,1,1,11,0.7123738038749523,0.3628088249474746,0.12818484499495253,24,0,4.046909220223582,0.4270204442119109,1,0.3948815181755697,1
0,1,1,2,2,1,1,14,0.9848690193898167,0.31246117385711125,0.15714241725637215,42,0,6.889667618321834,0.3036463424069449,1,0.969878826707639,1
1,1,1,8,2,0,0,2,0.20577338131495912,0.14866896477319555,0.07472195877420378,6,0,5.143744542454373,0.7763308082586595,0,0.18447625313363936,0
0,0,1,8,0,0,0,2,0.2767869174263369,0.07080906512954974,0.001340262643216561,11,0,4.0891898167459235,0.6108862867840507,0,0.27571985309555225,0
1,1,1,5,1,0,0,2,0.23415765457315854,0.04122090533222041,0.08226143185136785,6,0,5.335099798582941,0.6286605941504004,0,0.623859324676573,0
1,1,0,5,0,0,0,1,0.28120598826475934,0.10590285114960368,0.06311706459567064,6,0,5.80782666052075,0.8728170576025189,0,0.7802130634301023,0
0,1,0,1,8,0,1,5,0.8722821806219068,0.3592803749951409,0.18955663291461833,15,0,6.016406642217635,0.5284858845986152,1,0.23763754399239967,1
1,0,0,2,6,0,0,6,0.8571702254457012,0.4111838405415529,0.2821248007080608,14,1,4.778270300293878,0.41390772245018004,1,0.5902949425148077,1
1,1,1,9,1,0,0,0,0.2682572623992355,0.028780098707811435,0.03233715621155208,5,0,4.709992611663875,0.6208271528238279,0,0.5190597909082704,0
1,1,1,6,0,0,0,0,0.08044170602865401,0.023457270660517192,0.08530896234036506,10,0,4.125306406910709,0.8719312360033233,0,0.13924537111759516,0
1,1,1,9,0,0,0,0,0.17969355245316315,0.017239949558935024,0.00938572848233562,8,0,5.338400525876157,0.8487860397950266,0,0.8789789002822673,0
0,1,1,0,6,0,0,13,0.7836995567863468,0.30011258334170654,0.12857336358438815,12,0,6.909729556485983,0.5497327922401265,1,0.21233911067827616,1
1,1,1,9,0,0,0,2,0.19991562407346194,0.14490712576930156,0.07610377902507831,16,0,5.352216462828823,0.8831946916089629,0,0.26896803159538596,0
1,1,1,7,0,0,0,2,0.058682781913354506,0.028008494365956222,0.009403610443426635,8,0,5.155186731762315,0.7903747252650911,0,0.7979141596158941,0
1,1,0,1,9,1,0,7,0.7892840472325333,0.2938564569516763,0.1241045157572929,16,0,6.773188586129591,0.5913174735496103,1,0.9442664891134339,1
1,1,1,8,0,0,0,1,0.12782501516711145,0.01960655651102992,0.08866042152404668,2,0,4.735518701754579,0.7242389257586781,0,0.8275378955668743,0
0,0,0,0,2,0,0,13,0.7686815738213127,0.23968286333759914,0.28011446024727715,43,0,4.0551720296424,0.5742896419681497,1,0.11775108289014113,1
0,0,0,0,5,0,1,9,0.6356817314848224,0.36060066920465705,0.14664328230996024,22,1,6.037306957433469,0.5367513715822014,1,0.4984421989290573,1
1,0,1,7,2,0,0,1,0.2097946125378611,0.12591913642511504,0.09817986932606276,13,0,5.453341984140646,0.6914253286158399,0,0.8293946648588469,0
1,0,1,1,6,1,1,14,0.9834165987532794,0.45414294322867693,0.1709810380925441,37,1,6.851821440812668,0.47203136643698584,1,0.6318372121697993,1
1,0,1,1,2,0,1,4,0.8483222737688365,0.30422402246762426,0.14182615821570282,20,0,4.386639165731948,0.33841375168733173,1,0.15190269351229435,1
0,1,1,9,1,0,0,2,0.2854210026619971,0.09024177302194968,0.08191888594267903,8,0,5.587487700761033,0.793981774026858,0,0.17477344282737717,0
0,1,1,7,0,0,0,1,0.1845894075209406,0.012519612748407493,0.08824163684073388,11,0,5.479460664171081,0.6959000497321635,0,0.9884159894120765,0
1,0,1,6,1,0,0,1,0.12824690637618455,0.024335010867371904,0.001260751997575904,2,0,5.054799244245353,0.8158060867107476,0,0.8902580530178021,0
0,0,1,0,6,1,1,5,0.9281707375085072,0.39544543155733636,0.14133687197534908,38,0,4.30233400413228,0.3054665476954649,1,0.0944429607559284,1
1,0,0,0,8,0,1,6,0.6701321079557354,0.20514833054952508,0.2526728846007822,30,1,4.519605609730045,0.4301554947713919,1,0.39850473439737344,1
1,1,1,5,1,0,0,2,0.060393632346729974,0.05927066148964779,0.003945953289089932,16,0,5.421769433364638,0.8720828426504502,0,0.13237237903497245,0
1,1,1,6,2,0,0,2,0.264640684284618,0.05901717698453873,0.08278683753221729,13,0,5.461641929961459,0.894389127149174,0,0.2565300624442478,0
0,0,0,0,4,0,0,9,0.8165066314704441,0.48889760115769837,0.1683744332077372,24,1,4.307529183972038,0.5811685461709353,1,0.6878857223008134,1
1,0,0,1,7,1,1,13,0.6364008364205321,0.4179191097950685,0.20948926137982232,42,1,5.1896283469638105,0.48662601006836204,1,0.8623637087467452,1
1,1,0,8,1,0,0,0,0.2912298619424349,0.03940134638979776,0.027156876475103987,8,0,5.012532118990405,0.7902312094128994,0,0.07093221613377343,0
1,0,0,2,7,1,1,10,0.7906477936505648,0.4515747676107874,0.14101551202989182,35,1,5.27630931584925,0.45228311360533646,1,0.24240973241508024,1
1,0,1,1,5,0,1,7,0.9417540373478317,0.34768335693441044,0.14944621488063542,23,1,5.077700108199297,0.4778852554304782,1,0.16352387258502277,1
1,1,1,6,1,0,0,1,0.095028503120258,0.12857688854981295,0.09061432547657665,17,0,4.337708413355372,0.7521153311596322,0,0.598112629369018,0
0,0,0,1,5,0,1,12,0.6146732811562391,0.2757310833032062,0.24266991717691047,32,1,5.596340455795946,0.3321516034019328,1,0.44741236682345464,1
1,0,1,7,0,0,0,1,0.11049285915205449,0.06729159464318138,0.07220709382027371,2,0,4.275645798318471,0.7989126013501476,0,0.0018798835249106416,0
0,1,0,1,7,1,1,8,0.6125253169822235,0.45268543237849956,0.18995082667395313,19,1,5.7936999364332555,0.5765622705069351,1,0.0884925020519195,1
1,1,1,9,2,0,0,2,0.002268862493442636,0.09712120712319045,0.0898030548949987,3,0,5.854069089592613,0.6180802170868682,0,0.9344360268055143,0
0,1,0,0,8,0,1,6,0.7589149162241469,0.4391886097338661,0.12998348546975474,13,1,6.160109609638223,0.4923442898655892,1,0.6939484444671,1
1,1,1,5,0,0,0,2,0.07567230605200848,0.11325628931194173,0.046053949727414,7,0,5.496383811957995,0.7673439676533209,0,0.18059459817530088,0
0,0,1,7,2,0,0,2,0.04073671411918114,0.014895330413053942,0.020886407070574,10,0,4.775973519893739,0.6480074809389582,0,0.023352096328185912,0
1,1,1,5,2,0,0,1,0.05005806050962584,0.06457940076933112,0.014259414408190875,0,0,4.691754921475715,0.6463379241669971,0,0.025447759905750877,0
1,1,1,8,1,0,0,0,0.2237580115881036,0.0823983719104761,0.005774105186917378,19,0,4.933564154462376,0.6103383778275,0,0.9696077268480954,0
0,1,1,2,8,1,1,3,0.9402909840065818,0.4237923576646154,0.18170365858718338,20,1,4.543699198496981,0.31994888021003326,1,0.741120649290059,1
1,0,1,1,9,0,1,4,0.9271868096476249,0.4496402533873226,0.20149354675216724,48,0,4.252294673403954,0.39793007295098787,1,0.5598443123088295,1
0,0,1,1,5,0,1,12,0.6752484638895045,0.3391095214819947,0.17067044560521055,37,0,6.923184422998499,0.5958632233438809,1,0.6981617140197451,1
0,1,0,1,6,0,1,13,0.6812244898939077,0.4828560711673943,0.2197730932977072,31,1,5.87306214440138,0.3886901057513142,1,0.10549425983027061,1
1,1,0,7,1,0,0,0,0.06502194002723269,0.014357183328024258,0.00236385860463364,14,0,4.46049233685574,0.6618558493555279,0,0.6379607933159701,0
0,0,0,0,2,1,0,9,0.788073037078666,0.42328371967848666,0.2743665557946242,41,1,5.666090652812894,0.5157605334816792,1,0.22845474133129873,1
0,1,0,2,4,1,1,4,0.9988498000630844,0.3278543906707919,0.19027740486593508,48,1,6.47776229739969,0.38951232929699775,1,0.8399471646724719,1
1,1,0,9,1,0,0,0,0.06481540950350616,0.06999116770458237,0.08167232025585447,5,0,5.691208725979814,0.8077478480007676,0,0.42993107739014813,0
1,1,1,9,1,0,0,0,0.11111909588259195,0.05622053516726945,0.04740064284831559,5,0,5.205885752958923,0.8480122079224462,0,0.9840131632104643,0
0,0,1,1,7,1,1,12,0.6669930329036279,0.2313703521003201,0.22728604990872733,12,1,5.784329912130808,0.4849813745587422,1,0.6129441748656059,1
0,0,0,1,4,0,0,11,0.7272013899887455,0.23301557735830303,0.14558703250838834,22,1,4.020856391593572,0.4532241907732697,1,0.417411003148779,1
0,0,0,1,5,1,1,9,0.7356119164194803,0.3047628723837983,0.24519113577404786,12,1,5.21352438136657,0.566331029628288,1,0.8509284487675127,1
0,1,0,0,2,0,1,10,0.8349814416936298,0.28821340376629145,0.24281183995796565,11,1,5.4432638451627575,0.4491035846463747,1,0.7653562810662407,1
1,1,1,9,0,0,0,0,0.24546200062447426,0.07973991969066463,0.08798626773611601,8,0,4.05933644612948,0.8026260622641268,0,0.04485356802356866,0
0,1,1,8,2,0,0,1,0.18056447689089664,0.08736339873108696,0.07480731794295321,1,0,4.2561914927324,0.7014802517983495,0,0.9280836403260497,0
1,0,0,2,4,1,0,7,0.6763644124601385,0.28054245706704706,0.19705597485526313,27,1,6.808464322482343,0.5088089390024919,1,0.570061170089365,1
1,0,1,0,3,1,1,14,0.6931837899014535,0.2073202344669614,0.27401977478018597,39,0,4.556418728730168,0.4151891669759177,1,0.9325899094252529,1
0,0,0,7,0,0,0,1,0.1589974568779256,0.12435265988182365,0.09912632267336333,1,0,4.023413221461809,0.7266102780382917,0,0.29504070765415624,0
0,1,1,5,1,0,0,0,0.21838415301922295,0.01619155719696965,0.06852980161158734,19,0,5.63557065971389,0.6640534098932016,0,0.505852692951829,0
1,1,1,8,1,0,0,1,0.2321638967190469,0.09028851465226974,0.08925232899548462,7,0,5.896216640342884,0.7335738336854365,0,0.7888022639053596,0
0,1,1,9,2,0,0,2,0.16344829726355603,0.02478630756639048,0.05829844261646025,2,0,4.301042983326827,0.8450270790358585,0,0.20730900318755796,0
0,1,0,1,2,1,0,6,0.9898189060795479,0.43392763243640925,0.12284758518407937,39,1,6.683656680682274,0.5399565767841945,1,0.42521350446923345,1
0,0,0,2,7,1,1,10,0.7694387449681932,0.28637888494271785,0.2229900526305309,35,1,5.517666036653398,0.4834362706303943,1,0.01811018382084051,1
1,0,0,8,1,0,0,2,0.15754901510011804,0.1063569392583649,0.010687692309474384,9,0,4.370456893094819,0.8753257467514133,0,0.4245274251963619,0
0,1,0,0,6,0,0,7,0.6745619947152576,0.2707075238194999,0.22675171274403544,13,1,5.76492002738517,0.5048946190251398,1,0.45194860129903924,1
0,1,1,5,2,0,0,1,0.1400903999890832,0.0510556119458644,0.09404485057361726,10,0,5.6534293198620365,0.6389789773607104,0,0.5649843576752536,0
0,1,0,0,2,0,1,3,0.8229221475560191,0.4581896053672202,0.2070139437867317,49,1,5.786155051960131,0.32012294321652823,1,0.7499604703991778,1
0,1,0,0,7,0,1,13,0.8375532390231595,0.3107691444529688,0.19085359444381994,14,0,6.9698806971698355,0.3967061534924169,1,0.8098744458546349,1
0,0,1,2,9,1,0,3,0.8238594733947656,0.20293125422575511,0.16529226164879837,11,1,6.6476004574588,0.32475256033212635,1,0.8245140468968338,1
0,0,0,1,5,1,0,10,0.7083329005048297,0.33169142621169084,0.1156912762684532,46,0,4.242618899851593,0.42849434248203233,1,0.6884999007653664,1
0,1,1,2,3,1,1,13,0.6131386680973753,0.47382483886373866,0.1496452885514304,34,1,5.256776348513643,0.57445377032043,1,0.3623938991166331,1
1,0,1,5,2,0,0,2,0.023123403585438206,0.05105701390000123,0.08663865142513422,14,0,4.610621353393462,0.6637933129113288,0,0.03318935456242622,0
1,0,0,6,0,0,0,2,0.2526223312195738,0.03633468267368504,0.04782598841952235,1,0,4.145803670735807,0.7208619847897911,0,0.2952904940479433,0
1,1,1,7,2,0,0,2,0.12363927907883147,0.08244240655783867,0.083053445640484,7,0,4.530092856650008,0.6062834883092738,0,0.08217166747642735,0
0,1,1,2,6,1,1,5,0.6989392406972791,0.33516324059302804,0.125831883030299,22,0,6.634662002437577,0.5270997396516686,1,0.04689646779121992,1
